,Tweets,User,User_statuses_count,user_followers,User_location,User_verified,fav_count,rt_count,tweet_date
2796,"RT @iradiojogja: Gunung Tangkuban Parahu, Subang, Jawa Barat mengalami erupsi pada Jumat (26/7) pukul 15.48 WIB dengan tinggi kolom abu ter…",agung kriswantoro,5540,116,"Gunungkidul, YK",False,0,11,2019-07-26 11:22:17
2797,RT @tempodotco: Gunung Tangkuban Parahu di Jawa Barat alami erupsi dengan tinggi kolom abu sekitar 200 meter di atas puncak https://t.co/ve…,ᬓᬭᬶᬦ᭟​,18056,508,"Jakarta Pusat, DKI Jakarta",False,0,5,2019-07-26 11:22:14
2798,RT @detikcom: Kolom abu erupsi Gunung Tangkuban Parahu teramati berwarna kelabu dengan intensitas tebal condong ke arah timur laut dan sela…,Fahmi Roseno P,18866,145,D.K.I Jakarta,False,0,47,2019-07-26 11:22:13
2799,RT @PRFMnews: Erupsi Gunung Tangkuban Parahu tanggal 26 Juli 2019 pukul 15.48.18 WIB.  Tinggi kolom letusan kurang lebih 200 meter.  Warna…,D T,3822,113,"¿¿¿¿¿¿ ,ID",False,0,562,2019-07-26 11:22:13
2800,RT @AhmadSatrio3: Gunung Tangkuban Parahu baru saja meletus. Stay safe buat semua wargi Bandung dan sekitarnya. My prayers are within you a…,evi gustiana sari,12409,314,jakarta,False,0,49,2019-07-26 11:22:07
2801,"RT @detikcom: Gunung Tangkuban Parahu, Jawa Barat, mengalami erupsi. Pengunjung dan warga sekitar diminta waspada. #erupsi #gunungtangkuban…",Fahmi Roseno P,18866,145,D.K.I Jakarta,False,0,95,2019-07-26 11:22:05
2802,"Pasca-erupsi, Status Gunung Tangkuban Parahu Normal, Turis Dilarang Mendekat https://t.co/OSDstOj6oR",ꦫꦶꦫꦶꦱ꧀ꦱꦸ ꦤꦶꦱꦶꦠ,18461,366,,False,1,0,2019-07-26 11:22:02
2803,"RT @detikcom: Gunung Tangkuban Parahu, Jawa Barat, mengalami erupsi. Pengunjung dan warga sekitar diminta waspada. #erupsi #gunungtangkuban…",PUTRI SUMANITA,37098,281,Pontianak Kota Bersinar,False,0,95,2019-07-26 11:21:58
2804,"RT @cumakuyangtau: Gunung tangkuban parahu erupsi, stay safe yaa wargi bandung😷 https://t.co/B07g52LxZ9",wawa,4056,336,"pekalongan, Indonesia",False,0,7,2019-07-26 11:21:58
2805,RT @detikcom: Kolom abu erupsi Gunung Tangkuban Parahu teramati berwarna kelabu dengan intensitas tebal condong ke arah timur laut dan sela…,Hamzahwalyaziz,57,3,"DKI Jakarta, Indonesia",False,0,47,2019-07-26 11:21:57
2806,"RT @negativisme: Gunung Tangkuban Parahu erupsi, semoga semua baik-baik saja. Al Fatihah

sumber vid : WA Grup yg udah adem karena sudah re…",sad boy~,708,11,Kesal,False,0,266,2019-07-26 11:21:56
2807,"RT @infobencana: Gunung Tangkuban Parahu Erupsi
https://t.co/QJBaqUsLG1

Gunung Tangkuban Parahu Erupsi",pejuang perubahan,11044,289,republik sulap,False,0,1,2019-07-26 11:21:49
2808,RT @PRFMnews: Erupsi Gunung Tangkuban Parahu tanggal 26 Juli 2019 pukul 15.48.18 WIB.  Tinggi kolom letusan kurang lebih 200 meter.  Warna…,wohn jick,8218,161,Jakarta,False,0,562,2019-07-26 11:21:43
2809,"RT @lekopr: Gunung Tangkuban Perahu Erupsi td jam 4 @permadiaktivis @ridwankamil 

https://t.co/nATx9q7Raw https://t.co/FR9I5p7HB1",sopan sofyan,2051,167,,False,0,240,2019-07-26 11:21:40
2810,"18.17 #BeritaSONORA - Pernyataan Resmi Kementerian Pariwisata tentang Erupsi Gunung Tangkuban Parahu,… https://t.co/0Y89Pt5p5f",Radio Sonora,602765,287790,"Jakarta Barat, DKI Jakarta",True,0,1,2019-07-26 11:21:25
2811,"RT @merapi_news: Gunung Tangkuban Parahu jam 17:00 erupsi
#tabgkubanparahuerupsi https://t.co/j4bRU4hz9x |@JamilFaisal4",al,177,34,Indonesia,False,0,198,2019-07-26 11:21:23
2812,"RT @CNNIndonesia: Gunung Tangkuban Parahu Erupsi, Tim SAR Bandung Siaga https://t.co/VYJTeeMrQf",Ign Hutomo Riyadi,25248,195,"Yogyakarta, Indonesia",False,0,34,2019-07-26 11:21:19
2813,RT @detikcom: Kolom abu erupsi Gunung Tangkuban Parahu teramati berwarna kelabu dengan intensitas tebal condong ke arah timur laut dan sela…,LILIK Q,915,33,"Riau, Indonesia",False,0,47,2019-07-26 11:21:18
2814,"Gunung Tangkuban Parahu jam 17:00 erupsi
#tabgkubanparahuerupsi https://t.co/yGzxhJbmH6 |@JamilFaisal4 https://t.co/4u1fejLQez",Media Center,482134,110706,Indonesia,False,0,2,2019-07-26 11:21:09
2815,RT @PRFMnews: Erupsi Gunung Tangkuban Parahu tanggal 26 Juli 2019 pukul 15.48.18 WIB.  Tinggi kolom letusan kurang lebih 200 meter.  Warna…,danfi,46082,561,,False,0,562,2019-07-26 11:21:09
2816,Kemenpar mengimbau wisatawan untuk memperbaraui informasi dari media resmi pemerintah seperti akun twitter… https://t.co/bwjULZYY2c,kumparan,280230,182489,Jakarta Capital Region,True,0,2,2019-07-26 11:21:09
2817,"Gunung Tangkuban Parahu Erupsi, Berikut Penjelasan Badan Geologi https://t.co/bqnh1KirMn",Tempo Video,5652,1978,Indonesia,False,0,1,2019-07-26 11:21:07
2818,RT @detikcom: Kolom abu erupsi Gunung Tangkuban Parahu teramati berwarna kelabu dengan intensitas tebal condong ke arah timur laut dan sela…,#RPM 주호🦁,3862,118,,False,0,47,2019-07-26 11:20:56
2819,Bandung – Jumat (26/7) pukul 15.48 Gunung Tangkuban Parahu mengalami erupsi. Tinggi kolom abu sekitar 2.284 meter d… https://t.co/hOGGLlgGMG,kahijinews,562,622,"Kota Bandung, Jawa Barat",False,0,0,2019-07-26 11:20:50
2820,"RT @negativisme: Gunung Tangkuban Parahu erupsi, semoga semua baik-baik saja. Al Fatihah

sumber vid : WA Grup yg udah adem karena sudah re…",Nokturnal,1280,103,Bogor,False,0,266,2019-07-26 11:20:42
2821,"RT @merapi_news: Gunung Tangkuban Parahu jam 17:00 erupsi
#tabgkubanparahuerupsi https://t.co/j4bRU4hz9x |@JamilFaisal4",M Sodri,8826,259,Bekasi-Purwakarta,False,0,198,2019-07-26 11:20:40
2822,":o

Baru baca grup WA, gunung Tangkuban Parahu erupsi yak... https://t.co/741vfpCuSl",Ca 🌸 Penyinyir Dewasa,68587,251,"Bandung, Indonesia",False,0,0,2019-07-26 11:20:37
2823,"Gunung Tangkuban Parahu Erupsi
https://t.co/QJBaqUsLG1

Gunung Tangkuban Parahu Erupsi",Media Center,482134,110706,Indonesia,False,0,1,2019-07-26 11:20:31
2824,"RT @pikiran_rakyat: Erupsi Gunung Tangkuban Parahu, Dua Orang Dilarikan ke Klinik Sespim https://t.co/ZjJTFzdkKu https://t.co/zL5JlkEHWP",sa 🍑🦋,32633,422,"Bandung, Jawa Barat",False,0,5,2019-07-26 11:20:30
2825,"RT @RadioElshinta: Erupsi Gunung Tangkuban Parahu, Jawa Barat, hari ini Jum'at 26 Juli 2019 pukul 15:48 WIB. (Ratno) #elshintaedisisore htt…",I'mi-no-ri-ty,19424,496,"ParadiseFalls,a land lost",False,0,146,2019-07-26 11:20:30
2826,RT @OfficialiNewsTV: Gunung Tangkuban Parahu atau Tangkuban Perahu erupsi sore ini sekitar pukul 15.48 WIB. PVMBG Badan Geologi @Kementeria…,E.S.Hutabarat,4483,484,,False,0,35,2019-07-26 11:20:22
2827,"RT @RadioElshinta: Erupsi Gunung Tangkuban Parahu, Jawa Barat, hari ini Jum'at 26 Juli 2019 pukul 15:48 WIB. (Ratno) #elshintaedisisore htt…",ciki,9793,395,,False,0,146,2019-07-26 11:20:19
2828,"RT @infogarut: 📡NEWSALERT : Gunung Tangkuban Parahu Meletus pukul 14.48 WIB.

Gunung Tangkuban Parahu, Jawa Barat erupsi sekitar pkl 14.48…",PejuangLiwet,11202,477,GarutBelongsToMe,False,0,116,2019-07-26 11:20:17
2829,RT @SINDOnews: Efek erupsi Gunung Tangkuban Parahu @BNPB_Indonesia  kiriman pembaca https://t.co/wkp2y7ClCc,astri,7103,528,"Madiun, Indonesia",False,0,97,2019-07-26 11:20:17
2830,"RT @merapi_news: Gunung Tangkuban Parahu jam 17:00 erupsi
#tabgkubanparahuerupsi https://t.co/j4bRU4hz9x |@JamilFaisal4",nabila.,2069,108,,False,0,198,2019-07-26 11:20:14
2831,"Sore ini (26/7) pukul 15.48 WIB Gunung Tangkuban Parahu alami erupsi.⁣
⁣
Menurut data Badan Geologi, tinggi kolom a… https://t.co/frIPeqPctp",Ayo Cirebon,3584,163,,False,0,0,2019-07-26 11:20:11
2832,"RT @GunturLaksana7: @seterahdeh Sdikit info, erupsi gunung tangkuban parahu 
Lokasi lembang jawabarat https://t.co/0ycgWM0Z52",jasmin,2921,710,pokonya yg bisa nyender,False,0,19,2019-07-26 11:20:09
2833,"RT @detikcom: Gunung Tangkuban Parahu, Jawa Barat, mengalami erupsi. Pengunjung dan warga sekitar diminta waspada. #erupsi #gunungtangkuban…",Fardep,43459,737,,False,0,95,2019-07-26 11:20:08
2834,"RT @negativisme: Gunung Tangkuban Parahu erupsi, semoga semua baik-baik saja. Al Fatihah

sumber vid : WA Grup yg udah adem karena sudah re…",I'mi-no-ri-ty,19424,496,"ParadiseFalls,a land lost",False,0,266,2019-07-26 11:20:01
2835,"RT @merapi_news: Gunung Tangkuban Parahu jam 17:00 erupsi
#tabgkubanparahuerupsi https://t.co/j4bRU4hz9x |@JamilFaisal4",Z,10199,347,"Magelang, Jawa Tengah",False,0,198,2019-07-26 11:20:00
2836,RT @PRFMnews: Erupsi Gunung Tangkuban Parahu tanggal 26 Juli 2019 pukul 15.48.18 WIB.  Tinggi kolom letusan kurang lebih 200 meter.  Warna…,Rizkika Fatimah,19163,522,Sagittarius,False,0,562,2019-07-26 11:19:51
2837,"Takut gaes😭😭 cimahi belum kena sih tapi gatau besok😭😭😭
Mutualku yang dom bandung juga stay safe yaa💜😭 https://t.co/KBnAH4e3TA",BUNAYAA // JUALANKU📌❤️,12417,930,,False,2,0,2019-07-26 11:19:47
2838,"RT @CNNIndonesia: Gunung Tangkuban Parahu Erupsi, Tinggi Kolom Abu 200 Meter https://t.co/G23suLaeZg",BE HS,60728,677,MAKASSAR,False,0,33,2019-07-26 11:19:46
2839,RT @idntimes: Abu vulkanik Gunung Tangkuban Parahu setinggi 200 meter https://t.co/dalcpaJbnr,Karina Amalia,3639,315,"Bogor, Indonesia",False,0,11,2019-07-26 11:19:44
2840,"RT @lekopr: Gunung Tangkuban Perahu Erupsi td jam 4 @permadiaktivis @ridwankamil 

https://t.co/nATx9q7Raw https://t.co/FR9I5p7HB1",Sofyan Suri,45895,596,Kuningan,False,0,240,2019-07-26 11:19:36
2841,"RT @lekopr: Gunung Tangkuban Perahu Erupsi td jam 4 @permadiaktivis @ridwankamil 

https://t.co/nATx9q7Raw https://t.co/FR9I5p7HB1",Adrio,102430,4772,At gwanghwamun,False,0,240,2019-07-26 11:19:34
2842,RT @detikcom: Gunung Tangkuban Parahu erupsi dan dikabarkan meletupkan abu vulkanik. #gunungtangkubanperahu #erupsi  https://t.co/TLrJflSGYd,Reygi Reynaldi,4646,280,Bandung-Indonesia,False,0,313,2019-07-26 11:19:25
2843,RT @e100ss: #SSInfo: Gunung Tangkuban Parahu erupsi tadi (26/7) sore pk. 15.48 WIB dengan tinggi kolom abu teramati sekitar 200m di atas pu…,Meyroses😊🐼🐇⚘,8672,301,"Gresik, Indonesia",False,0,7,2019-07-26 11:19:24
2844,RT @republikaonline: Gunung Tangkuban Parahu mengalami erupsi pada Jumat (26/7) sore. https://t.co/KsqBmLQXqH,E.S.Hutabarat,4483,484,,False,0,10,2019-07-26 11:19:21
2845,"RT @negativisme: Gunung Tangkuban Parahu erupsi, semoga semua baik-baik saja. Al Fatihah

sumber vid : WA Grup yg udah adem karena sudah re…",latifa yasmine,26362,422,Indonesia,False,0,266,2019-07-26 11:19:21
2846,"RT @negativisme: Gunung Tangkuban Parahu erupsi, semoga semua baik-baik saja. Al Fatihah

sumber vid : WA Grup yg udah adem karena sudah re…",🧗‍♂️,7618,240,"Bojonegoro, Indonesia",False,0,266,2019-07-26 11:19:19
2847,"gunung tangkuban parahu erupsi, yaallah takut bgt😭",a w a 🍑,1738,540,HatinyaEunsang,False,0,0,2019-07-26 11:19:19
2848,"RT @negativisme: Gunung Tangkuban Parahu erupsi, semoga semua baik-baik saja. Al Fatihah

sumber vid : WA Grup yg udah adem karena sudah re…",SAYA SUKA SEGITIGA 🔺,6550,108,indonesia,False,0,266,2019-07-26 11:19:18
2849,"RT @KompasTV: [VIDEO] BREAKING NEWS – Gunung Tangkuban Parahu Erupsi, Kolom Abu Capai 200 Meter https://t.co/9eYJnOWwDk https://t.co/gvaeRn…",🌻,21497,702,Jupiter,False,0,37,2019-07-26 11:19:18
2850,RT @detikcom: Kolom abu erupsi Gunung Tangkuban Parahu teramati berwarna kelabu dengan intensitas tebal condong ke arah timur laut dan sela…,Vika Farha Awalia ™,30706,930,"ÜT: -7.012327045908184,110.469",False,0,47,2019-07-26 11:19:06
2851,RT @detikcom: Kolom abu erupsi Gunung Tangkuban Parahu teramati berwarna kelabu dengan intensitas tebal condong ke arah timur laut dan sela…,Info Pilpres-Pileg 2019,5553,2132,Indonesia,False,0,47,2019-07-26 11:19:06
2852,"RT @negativisme: Gunung Tangkuban Parahu erupsi, semoga semua baik-baik saja. Al Fatihah

sumber vid : WA Grup yg udah adem karena sudah re…",Ahn Jae Yoo,924,5,Indonesia,False,0,266,2019-07-26 11:19:00
2853,"RT @tempodotco: Gunung Tangkuban Parahu di Kabupaten Bandung Barat, Jawa Barat, erupsi, pada Jumat, 27 Juli 2019 https://t.co/cOGLc7zKPi",Hg 2+,10613,353,"Kota Bandung, Jawa Barat",False,0,19,2019-07-26 11:18:52
2854,"RT @cumakuyangtau: Gunung tangkuban parahu erupsi, stay safe yaa wargi bandung😷 https://t.co/B07g52LxZ9",mauliddian muhammad,3800,74,"Pekalongan Selatan, Indonesia",False,0,7,2019-07-26 11:18:48
2855,"RT @negativisme: Gunung Tangkuban Parahu erupsi, semoga semua baik-baik saja. Al Fatihah

sumber vid : WA Grup yg udah adem karena sudah re…",Roby Sanjaya,4450,123,"Yogyakarta, Indonesia",False,0,266,2019-07-26 11:18:47
2856,RT @SINDOnews: Efek erupsi Gunung Tangkuban Parahu @BNPB_Indonesia  kiriman pembaca https://t.co/wkp2y7ClCc,aldilas,38498,701,,False,0,97,2019-07-26 11:18:47
2857,RT @detikcom: Kolom abu erupsi Gunung Tangkuban Parahu teramati berwarna kelabu dengan intensitas tebal condong ke arah timur laut dan sela…,Bungsu Jarambah,42518,486,A Bandung-Home-Bumi PP,False,0,47,2019-07-26 11:18:46
2858,"RT @negativisme: Gunung Tangkuban Parahu erupsi, semoga semua baik-baik saja. Al Fatihah

sumber vid : WA Grup yg udah adem karena sudah re…",Pepega,7824,228,,False,0,266,2019-07-26 11:18:45
2859,"RT @merapi_news: Gunung Tangkuban Parahu jam 17:00 erupsi
#tabgkubanparahuerupsi https://t.co/j4bRU4hz9x |@JamilFaisal4",morning star,4638,64,,False,0,198,2019-07-26 11:18:45
2860,"RT @RadioElshinta: Erupsi Gunung Tangkuban Parahu, Jawa Barat, hari ini Jum'at 26 Juli 2019 pukul 15:48 WIB. (Ratno) #elshintaedisisore htt…",perkucingan,9151,1490,Yogyakarta,False,0,146,2019-07-26 11:18:40
2861,"RT @indriollivia: erupsi gunung tangkuban parahu😭
semoga selalu dalam lindungan Allah SWT https://t.co/Cu4iMZo0uo",eno.,5601,447,makassar,False,0,16,2019-07-26 11:18:36
2862,"RT @KompasTV: [VIDEO] BREAKING NEWS – Gunung Tangkuban Parahu Erupsi, Kolom Abu Capai 200 Meter https://t.co/9eYJnOWwDk https://t.co/gvaeRn…",bonsky,12139,480,Lurah Los Santos,False,0,37,2019-07-26 11:18:34
2863,RT @detikcom: Kolom abu erupsi Gunung Tangkuban Parahu teramati berwarna kelabu dengan intensitas tebal condong ke arah timur laut dan sela…,Clalisaa 💖 ||SC• what a life||,666,17,,False,0,47,2019-07-26 11:18:23
2864,RT @PRFMnews: Erupsi Gunung Tangkuban Parahu tanggal 26 Juli 2019 pukul 15.48.18 WIB.  Tinggi kolom letusan kurang lebih 200 meter.  Warna…,intunal F,5364,138,SOC - BKS,False,0,562,2019-07-26 11:18:22
2865,"RT @tempodotco: Gunung Tangkuban Parahu di Kabupaten Bandung Barat, Jawa Barat, erupsi, pada Jumat, 27 Juli 2019 https://t.co/cOGLc7zKPi",H. (Haji) Dent,11500,227,"West Java, Indonesia",False,0,19,2019-07-26 11:18:07
2866,"RT @indriollivia: erupsi gunung tangkuban parahu😭
semoga selalu dalam lindungan Allah SWT https://t.co/Cu4iMZo0uo",RI,41021,2471,Indonesia,False,0,16,2019-07-26 11:17:57
2867,"HD Wallpapers Foto dan Video Gunung Tangkuban Parahu Erupsi, Kolom Abu Membumbung Tinggi https://t.co/lr4z5awl70",Wallpapers Only,3827,36,,False,0,0,2019-07-26 11:17:57
2868,"HD Wallpapers Gunung Tangkuban Parahu Erupsi, Ini Imbauan Buat Wisatawan https://t.co/szqkT5c6Gz",Wallpapers Only,3827,36,,False,0,0,2019-07-26 11:17:56
2869,"HD Wallpapers Gunung Tangkuban Parahu Erupsi, Wisatawan Dilarang Mendekat ke Kawah https://t.co/piykqFDqST",Wallpapers Only,3827,36,,False,0,0,2019-07-26 11:17:56
2870,RT @detikcom: Kolom abu erupsi Gunung Tangkuban Parahu teramati berwarna kelabu dengan intensitas tebal condong ke arah timur laut dan sela…,bella.,24031,534,"ot5,ot9,ot7,ot7's heart💖 ",False,0,47,2019-07-26 11:17:53
2871,"RT @JamilFaisal4: Gunung Tangkuban Parahu jam 17:00 erupsi
#tabgkubanparahuerupsi https://t.co/O8wJKFKRdf",SeeA,12175,161,,False,0,7,2019-07-26 11:17:47
2872,"Gunung Tangkuban Parahu Erupsi, Badan Geologi Keluarkan 2 Rekomendasi Ini! https://t.co/D5gFy2cbcr lewat @Tribun_Manado",Tribun Manado,203996,77115,Jl AA Maramis Kairagi 2,False,5,0,2019-07-26 11:17:44
2873,"RT @detikcom: Gunung Tangkuban Parahu, Jawa Barat, mengalami erupsi. Pengunjung dan warga sekitar diminta waspada. #erupsi #gunungtangkuban…",TSN,19853,1028,,False,0,95,2019-07-26 11:17:42
2874,"RT @CNNIndonesia: Gunung Tangkuban Parahu Erupsi, Tinggi Kolom Abu 200 Meter https://t.co/G23suLaeZg",saph 🌟,95056,652,icon by sangled on picrew!,False,0,33,2019-07-26 11:17:41
2875,"RT @negativisme: Gunung Tangkuban Parahu erupsi, semoga semua baik-baik saja. Al Fatihah

sumber vid : WA Grup yg udah adem karena sudah re…",Afrizal,4705,121,,False,0,266,2019-07-26 11:17:36
2876,RT @PRFMnews: Erupsi Gunung Tangkuban Parahu tanggal 26 Juli 2019 pukul 15.48.18 WIB.  Tinggi kolom letusan kurang lebih 200 meter.  Warna…,fadin/ akbar,27978,245,Jakarta - Klaten,False,0,562,2019-07-26 11:17:34
2877,RT @PRFMnews: Erupsi Gunung Tangkuban Parahu tanggal 26 Juli 2019 pukul 15.48.18 WIB.  Tinggi kolom letusan kurang lebih 200 meter.  Warna…,リド,43074,323,+62,False,0,562,2019-07-26 11:17:27
2878,"RT @negativisme: Gunung Tangkuban Parahu erupsi, semoga semua baik-baik saja. Al Fatihah

sumber vid : WA Grup yg udah adem karena sudah re…",Bonboni,5109,229,"Yogyakarta, Indonesia",False,0,266,2019-07-26 11:17:26
2879,"RT @detikcom: Gunung Tangkuban Parahu, Jawa Barat, mengalami erupsi. Pengunjung dan warga sekitar diminta waspada. #erupsi #gunungtangkuban…",yan #ColoronMe,47176,133,,False,0,95,2019-07-26 11:17:26
2880,RT @PRFMnews: Erupsi Gunung Tangkuban Parahu tanggal 26 Juli 2019 pukul 15.48.18 WIB.  Tinggi kolom letusan kurang lebih 200 meter.  Warna…,Amalia M,31911,677,"Bandung, Jawa Barat",False,0,562,2019-07-26 11:17:25
2881,"RT @hendralm: Ini beneran gunung Tangkuban Parahu, Lembang erupsi????? https://t.co/nYYvq0tqHS",a beli,29136,648,,False,0,28,2019-07-26 11:17:25
2882,Gunung Tangkuban Parahu erupsi dengan tinggi kolom abu yang sekitar 200 meter dari atas puncak atau sekitar 2.284 m… https://t.co/2wxOxD7IhS,TribunKaltim.co,222566,27703,Balikpapan. Indonesia,False,0,0,2019-07-26 11:17:22
2883,RT @PRFMnews: Erupsi Gunung Tangkuban Parahu tanggal 26 Juli 2019 pukul 15.48.18 WIB.  Tinggi kolom letusan kurang lebih 200 meter.  Warna…,Yoga Baskara P,9199,316,,False,0,562,2019-07-26 11:17:15
2884,"RT @lekopr: Gunung Tangkuban Perahu Erupsi td jam 4 @permadiaktivis @ridwankamil 

https://t.co/nATx9q7Raw https://t.co/FR9I5p7HB1",chococone,241,23,,False,0,240,2019-07-26 11:17:14
2885,"Erupsi Gunung Tangkuban Parahu, Pedagang dan Pengunjung Berhamburan Selamatkan Diri https://t.co/elm0PqgW3g https://t.co/Rby6hLuFlB",Radar Pekalongan,75977,2045,Pekalongan,False,0,0,2019-07-26 11:17:09
2886,"RT @detikcom: Gunung Tangkuban Parahu, Jawa Barat, mengalami erupsi. Pengunjung dan warga sekitar diminta waspada. #erupsi #gunungtangkuban…",F 1 R 4,52798,2729,South Solo alias Wonogiri,False,0,95,2019-07-26 11:17:09
2887,"RT @detikcom: Gunung Tangkuban Parahu, Jawa Barat, mengalami erupsi. Pengunjung dan warga sekitar diminta waspada. #erupsi #gunungtangkuban…",Jess,3681,187,Indonesia,False,0,95,2019-07-26 11:17:04
2888,RT @SINDOnews: @BNPB_Indonesia Erupsi Gunung Tangkuban Parahu ( kiriman pembaca Sindonews) @MNCkoranSINDO  #TangkubanParahu https://t.co/pB…,Rifan Aldhiansyah,53912,213,,False,0,118,2019-07-26 11:16:55
2889,"Keluarkan Abu Setinggi 200 Meter, Gunung Tangkuban Parahu Erupsi: Endra… https://t.co/v7EjP8FsPB #kabarmalang",Kabar Malang,60990,4399,Malang,False,0,0,2019-07-26 11:16:54
2890,RT @detikcom: Kolom abu erupsi Gunung Tangkuban Parahu teramati berwarna kelabu dengan intensitas tebal condong ke arah timur laut dan sela…,✨,811,40,,False,0,47,2019-07-26 11:16:54
2891,"RT @lekopr: Gunung Tangkuban Perahu Erupsi td jam 4 @permadiaktivis @ridwankamil 

https://t.co/nATx9q7Raw https://t.co/FR9I5p7HB1",maaayy,4967,119,"Malang, Jawa Timur",False,0,240,2019-07-26 11:16:49
2892,RT @detikcom: Kolom abu erupsi Gunung Tangkuban Parahu teramati berwarna kelabu dengan intensitas tebal condong ke arah timur laut dan sela…,Renkurn,11029,280,Bandung Lembur,False,0,47,2019-07-26 11:16:49
2893,"Gunung Tangkuban Parahu Erupsi, Ini yang Harus Diwaspadai https://t.co/h7hXVoUTu4",RIDHO JAYA MAKMUR,30933,633,"Malang, JAWA TIMUR, INDONESIA",False,0,0,2019-07-26 11:16:46
2894,"RT @lekopr: Gunung Tangkuban Perahu Erupsi td jam 4 @permadiaktivis @ridwankamil 

https://t.co/nATx9q7Raw https://t.co/FR9I5p7HB1",izaaaa,1144,187,,False,0,240,2019-07-26 11:16:43
2895,"RT @lekopr: Gunung Tangkuban Perahu Erupsi td jam 4 @permadiaktivis @ridwankamil 

https://t.co/nATx9q7Raw https://t.co/FR9I5p7HB1",Resti Arfianny,73982,968,"DKI Jakarta, Indonesia",False,0,240,2019-07-26 11:16:42
2896,"RT @KompasTV: [VIDEO] BREAKING NEWS – Gunung Tangkuban Parahu Erupsi, Kolom Abu Capai 200 Meter https://t.co/9eYJnOWwDk https://t.co/gvaeRn…",Ratih Tiyas,5793,49,,False,0,37,2019-07-26 11:16:41
2897,"RT @tribunnews: BREAKING NEWS: Video Detik-detik Erupsi Gunung Tangkuban Parahu Jumat Sore, Awan Hitam 200 Meter https://t.co/ez64pCiXnU le…",Jendral Siluman,3712,319,Bumiayu Brebes,False,0,6,2019-07-26 11:16:40
2898,"https://t.co/EhhPQVnXZ6 - Keluarkan Abu Setinggi 200 Meter, Gunung Tangkuban Parahu Erupsi https://t.co/NLMMGQp8F9",MalangTODAY,72305,6495,"Malang, East Java",False,0,0,2019-07-26 11:16:38
2899,RT @detikcom: Kolom abu erupsi Gunung Tangkuban Parahu teramati berwarna kelabu dengan intensitas tebal condong ke arah timur laut dan sela…,VR🌼,120,22,,False,0,47,2019-07-26 11:16:36
2900,"Gunung Tangkuban Parahu alami erupsi pada Hari ini (26/7) pukul 15.48 WIB.⁣⁣
⁣⁣
Kolom abu berwarna kelabu dan tebal… https://t.co/LzC6EGIYIv",Ayo Purwakarta,3649,255,,False,0,0,2019-07-26 11:16:33
2901,"RT @tempodotco: Gunung Tangkuban Parahu di Kabupaten Bandung Barat, Jawa Barat, erupsi, pada Jumat, 27 Juli 2019 https://t.co/cOGLc7zKPi",ditya,15029,348,,False,0,19,2019-07-26 11:16:33
2902,"RT @negativisme: Gunung Tangkuban Parahu erupsi, semoga semua baik-baik saja. Al Fatihah

sumber vid : WA Grup yg udah adem karena sudah re…",BE HS,60728,677,MAKASSAR,False,0,266,2019-07-26 11:16:33
